topic,category,std_residual,track,significant,direction
express,contradiction,-2.0853636624182497,tags,TRUE,under_represented
dart,contradiction,-2.2616405311340277,tags,TRUE,under_represented
entity-framework,contradiction,1.0192124632124755,tags,FALSE,not_significant
csv,contradiction,-0.23386520602661226,tags,FALSE,not_significant
rest,contradiction,-0.43713819998176345,tags,FALSE,not_significant
apache,contradiction,1.9612660479969501,tags,FALSE,not_significant
maven,contradiction,-0.9431780361036003,tags,FALSE,not_significant
android-studio,contradiction,-1.4103565329262748,tags,FALSE,not_significant
linq,contradiction,0.022277639725915364,tags,FALSE,not_significant
dictionary,contradiction,-0.1433810570433011,tags,FALSE,not_significant
qt,contradiction,-0.5065149562867688,tags,FALSE,not_significant
asp.net-core,contradiction,0.18653028538858052,tags,FALSE,not_significant
unit-testing,contradiction,2.111328692026945,tags,TRUE,over_represented
facebook,contradiction,-2.080616419080999,tags,TRUE,under_represented
swing,contradiction,-1.2995781072747972,tags,FALSE,not_significant
file,contradiction,-0.31270899429580956,tags,FALSE,not_significant
class,contradiction,0.3759742685891264,tags,FALSE,not_significant
apache-spark,contradiction,-0.33178481413244676,tags,FALSE,not_significant
tensorflow,contradiction,-0.2371234524984445,tags,FALSE,not_significant
sorting,contradiction,0.01539388530310909,tags,FALSE,not_significant
date,contradiction,0.3074204577900351,tags,FALSE,not_significant
unity-game-engine,contradiction,-2.0312646977103186,tags,TRUE,under_represented
t-sql,contradiction,1.1922486353362702,tags,FALSE,not_significant
go,contradiction,1.9780975003016157,tags,FALSE,not_significant
authentication,contradiction,0.4703569910888566,tags,FALSE,not_significant
symfony,contradiction,-1.1943268398115798,tags,FALSE,not_significant
for-loop,contradiction,-1.505204957227293,tags,FALSE,not_significant
.htaccess,contradiction,2.1090593291927906,tags,TRUE,over_represented
matplotlib,contradiction,-1.7055581297447462,tags,FALSE,not_significant
datetime,contradiction,0.41779396419691406,tags,FALSE,not_significant
opencv,contradiction,-0.6671341648973971,tags,FALSE,not_significant
google-chrome,contradiction,1.929939523498638,tags,FALSE,not_significant
codeigniter,contradiction,0.14389421832040913,tags,FALSE,not_significant
perl,contradiction,3.7507031960818655,tags,TRUE,over_represented
validation,contradiction,-0.40538465523415373,tags,FALSE,not_significant
http,contradiction,1.9386974481880814,tags,FALSE,not_significant
sockets,contradiction,3.077761134783855,tags,TRUE,over_represented
object,contradiction,2.9616800249211943,tags,TRUE,over_represented
google-maps,contradiction,-0.8613748216877044,tags,FALSE,not_significant
uitableview,contradiction,0.9240604080405465,tags,FALSE,not_significant
xaml,contradiction,-1.6549469681522864,tags,FALSE,not_significant
if-statement,contradiction,1.6469708052157173,tags,FALSE,not_significant
oop,contradiction,2.941595631306026,tags,TRUE,over_represented
ubuntu,contradiction,-0.21549373304788003,tags,FALSE,not_significant
cordova,contradiction,-1.6421785083213296,tags,FALSE,not_significant
visual-studio-code,contradiction,-0.6903834035373911,tags,FALSE,not_significant
email,contradiction,-0.9592548713453758,tags,FALSE,not_significant
android-layout,contradiction,-1.0035910887064126,tags,FALSE,not_significant
ms-access,contradiction,-0.4973262579536272,tags,FALSE,not_significant
web-services,contradiction,-0.4504405112440249,tags,FALSE,not_significant
spring-mvc,contradiction,-0.5042446853676076,tags,FALSE,not_significant
ggplot2,contradiction,-1.8018632706240438,tags,FALSE,not_significant
parsing,contradiction,0.44958472221251816,tags,FALSE,not_significant
pointers,contradiction,3.827182585898985,tags,TRUE,over_represented
github,contradiction,-0.4635850028307965,tags,FALSE,not_significant
user-interface,contradiction,-1.138067079067749,tags,FALSE,not_significant
kubernetes,contradiction,-0.7519538474447347,tags,FALSE,not_significant
c++11,contradiction,7.638621895306165,tags,TRUE,over_represented
selenium-webdriver,contradiction,-1.4605616443306235,tags,FALSE,not_significant
google-sheets,contradiction,-2.1423709888632017,tags,TRUE,under_represented
elasticsearch,contradiction,-1.307210124567364,tags,FALSE,not_significant
google-apps-script,contradiction,-1.9116267118425103,tags,FALSE,not_significant
templates,contradiction,0.753564327053969,tags,FALSE,not_significant
ruby-on-rails-3,contradiction,-0.8237840205305986,tags,FALSE,not_significant
security,contradiction,1.1087102711707226,tags,FALSE,not_significant
variables,contradiction,1.1873689263113356,tags,FALSE,not_significant
machine-learning,contradiction,-1.5576399268930872,tags,FALSE,not_significant
flask,contradiction,-1.2874228926580722,tags,FALSE,not_significant
sql-server-2008,contradiction,0.9862697691240367,tags,FALSE,not_significant
exception,contradiction,1.787165565868157,tags,FALSE,not_significant
tkinter,contradiction,-1.6101344707968006,tags,FALSE,not_significant
delphi,contradiction,3.3480121247525187,tags,TRUE,over_represented
nginx,contradiction,-0.47229993360201106,tags,FALSE,not_significant
listview,contradiction,-0.0760100700385862,tags,FALSE,not_significant
haskell,contradiction,3.0920633125709993,tags,TRUE,over_represented
debugging,contradiction,-1.970555438334409,tags,FALSE,not_significant
asynchronous,contradiction,2.7433860498679246,tags,TRUE,over_represented
jpa,contradiction,-0.49760260612855906,tags,FALSE,not_significant
jsp,contradiction,-1.4415101972202213,tags,FALSE,not_significant
web-scraping,contradiction,-1.400928461147109,tags,FALSE,not_significant
gradle,contradiction,-1.0575470791520432,tags,FALSE,not_significant
batch-file,contradiction,0.4794591442189788,tags,FALSE,not_significant
generics,contradiction,4.6265754809276025,tags,TRUE,over_represented
xamarin,contradiction,-1.8146200769979335,tags,FALSE,not_significant
pdf,contradiction,-0.7563287265172792,tags,FALSE,not_significant
google-cloud-platform,contradiction,-0.6160038553656609,tags,FALSE,not_significant
wcf,contradiction,0.25621696414064704,tags,FALSE,not_significant
amazon-s3,contradiction,0.5564841627027044,tags,FALSE,not_significant
ssl,contradiction,0.007070781223367283,tags,FALSE,not_significant
testing,contradiction,-0.6200415661604856,tags,FALSE,not_significant
jenkins,contradiction,-0.9409311165889189,tags,FALSE,not_significant
npm,contradiction,-0.9069345147777382,tags,FALSE,not_significant
unix,contradiction,2.4630515529402413,tags,TRUE,over_represented
recursion,contradiction,2.169592832947812,tags,TRUE,over_represented
ionic-framework,contradiction,-0.8753958027950175,tags,FALSE,not_significant
network-programming,contradiction,-0.34324788486787045,tags,FALSE,not_significant
google-app-engine,contradiction,-0.5642944341131687,tags,FALSE,not_significant
visual-studio-2010,contradiction,-0.7689520742143073,tags,FALSE,not_significant
mongoose,contradiction,-1.0270868934357522,tags,FALSE,not_significant
assembly,contradiction,0.9767644583384906,tags,FALSE,not_significant
.net-core,contradiction,1.0203546846867426,tags,FALSE,not_significant
android-fragments,contradiction,-1.3886498013074506,tags,FALSE,not_significant
math,contradiction,0.9318493213287403,tags,FALSE,not_significant
join,contradiction,-0.5253440591908769,tags,FALSE,not_significant
winapi,contradiction,3.197116725698441,tags,TRUE,over_represented
svg,contradiction,-0.4319652698080937,tags,FALSE,not_significant
rust,contradiction,2.0948882645968023,tags,TRUE,over_represented
animation,contradiction,-0.38698248175200534,tags,FALSE,not_significant
session,contradiction,1.2524340654531119,tags,FALSE,not_significant
intellij-idea,contradiction,-0.9563997596789042,tags,FALSE,not_significant
django-models,contradiction,-1.2482159945395268,tags,FALSE,not_significant
laravel-5,contradiction,-1.0995706566459076,tags,FALSE,not_significant
curl,contradiction,0.1172953069051436,tags,FALSE,not_significant
hadoop,contradiction,1.0902900884243953,tags,FALSE,not_significant
javascript,pragmatic_tone,1.4382303125615314,tags,FALSE,not_significant
python,pragmatic_tone,-8.061090122538923,tags,TRUE,under_represented
java,pragmatic_tone,0.18473089745635768,tags,FALSE,not_significant
c#,pragmatic_tone,1.5176179546534874,tags,FALSE,not_significant
php,pragmatic_tone,6.86079881666634,tags,TRUE,over_represented
android,pragmatic_tone,-1.7396073817340598,tags,FALSE,not_significant
html,pragmatic_tone,4.392230090552576,tags,TRUE,over_represented
jquery,pragmatic_tone,1.972168878708402,tags,FALSE,not_significant
c++,pragmatic_tone,10.37167759148116,tags,TRUE,over_represented
css,pragmatic_tone,3.3843780608451324,tags,TRUE,over_represented
sql,pragmatic_tone,0.3110054263629846,tags,FALSE,not_significant
ios,pragmatic_tone,1.064134383058651,tags,FALSE,not_significant
mysql,pragmatic_tone,2.8052681433967694,tags,TRUE,over_represented
r,pragmatic_tone,-3.848359286246149,tags,TRUE,under_represented
reactjs,pragmatic_tone,-5.554703178309352,tags,TRUE,under_represented
node.js,pragmatic_tone,-3.3258207130192634,tags,TRUE,under_represented
arrays,pragmatic_tone,2.768385511690206,tags,TRUE,over_represented
c,pragmatic_tone,6.6972977811917564,tags,TRUE,over_represented
asp.net,pragmatic_tone,1.9297648833397265,tags,FALSE,not_significant
json,pragmatic_tone,-2.3549929701052275,tags,TRUE,under_represented
.net,pragmatic_tone,4.857307415371458,tags,TRUE,over_represented
sql-server,pragmatic_tone,0.9826844816040499,tags,FALSE,not_significant
python-3.x,pragmatic_tone,-3.115322239763175,tags,TRUE,under_represented
ruby-on-rails,pragmatic_tone,-2.6564101925805743,tags,TRUE,under_represented
swift,pragmatic_tone,-2.2569586653399285,tags,TRUE,under_represented
django,pragmatic_tone,-3.520150401941186,tags,TRUE,under_represented
angular,pragmatic_tone,-3.440297915817908,tags,TRUE,under_represented
objective-c,pragmatic_tone,2.2077712002611802,tags,TRUE,over_represented
excel,pragmatic_tone,-2.613853234287739,tags,TRUE,under_represented
pandas,pragmatic_tone,-4.138460735834567,tags,TRUE,under_represented
regex,pragmatic_tone,0.20826373520736025,tags,FALSE,not_significant
angularjs,pragmatic_tone,-1.4886980966130958,tags,FALSE,not_significant
typescript,pragmatic_tone,-3.248929491798093,tags,TRUE,under_represented
ruby,pragmatic_tone,-0.027863118843051187,tags,FALSE,not_significant
linux,pragmatic_tone,0.9934406572687658,tags,FALSE,not_significant
ajax,pragmatic_tone,1.2237066056335926,tags,FALSE,not_significant
iphone,pragmatic_tone,2.0511242294896186,tags,TRUE,over_represented
vba,pragmatic_tone,-2.5806240977110178,tags,TRUE,under_represented
xml,pragmatic_tone,-0.6559862643636803,tags,FALSE,not_significant
laravel,pragmatic_tone,-2.915586492459785,tags,TRUE,under_represented
spring,pragmatic_tone,-2.0087696975420664,tags,TRUE,under_represented
asp.net-mvc,pragmatic_tone,0.2907715167517293,tags,FALSE,not_significant
database,pragmatic_tone,-0.2662005633838137,tags,FALSE,not_significant
wordpress,pragmatic_tone,-0.20849727446752803,tags,FALSE,not_significant
string,pragmatic_tone,2.7784563017721857,tags,TRUE,over_represented
postgresql,pragmatic_tone,-1.9493570432696992,tags,FALSE,not_significant
flutter,pragmatic_tone,-2.2243010637296283,tags,TRUE,under_represented
mongodb,pragmatic_tone,-1.2389853947071023,tags,FALSE,not_significant
wpf,pragmatic_tone,0.0889352110080419,tags,FALSE,not_significant
windows,pragmatic_tone,1.4907678567606353,tags,FALSE,not_significant
bash,pragmatic_tone,-1.2427763940462884,tags,FALSE,not_significant
xcode,pragmatic_tone,-0.1924724962896104,tags,FALSE,not_significant
amazon-web-services,pragmatic_tone,-2.3961871956806213,tags,TRUE,under_represented
oracle-database,pragmatic_tone,-0.255126113418159,tags,FALSE,not_significant
git,pragmatic_tone,-0.020330642026175034,tags,FALSE,not_significant
dataframe,pragmatic_tone,-3.0954919333292903,tags,TRUE,under_represented
spring-boot,pragmatic_tone,-0.5739594001312807,tags,FALSE,not_significant
azure,pragmatic_tone,-2.852768895571545,tags,TRUE,under_represented
list,pragmatic_tone,-1.5922870105961615,tags,FALSE,not_significant
multithreading,pragmatic_tone,2.6245550666618875,tags,TRUE,over_represented
firebase,pragmatic_tone,-2.9535858298180937,tags,TRUE,under_represented
vb.net,pragmatic_tone,0.7126053136480293,tags,FALSE,not_significant
docker,pragmatic_tone,-3.144448428401563,tags,TRUE,under_represented
react-native,pragmatic_tone,-2.881699286022741,tags,TRUE,under_represented
eclipse,pragmatic_tone,0.8327613591290904,tags,FALSE,not_significant
algorithm,pragmatic_tone,1.913683055599382,tags,FALSE,not_significant
powershell,pragmatic_tone,-0.6219983082537177,tags,FALSE,not_significant
macos,pragmatic_tone,1.2889734917781297,tags,FALSE,not_significant
numpy,pragmatic_tone,-2.60708322368907,tags,TRUE,under_represented
visual-studio,pragmatic_tone,2.602834370688072,tags,TRUE,over_represented
forms,pragmatic_tone,-0.08012648731827313,tags,FALSE,not_significant
image,pragmatic_tone,-0.10593770261712808,tags,FALSE,not_significant
function,pragmatic_tone,0.11409448948378,tags,FALSE,not_significant
scala,pragmatic_tone,-1.238999026611136,tags,FALSE,not_significant
vue.js,pragmatic_tone,-1.5891150562223524,tags,FALSE,not_significant
twitter-bootstrap,pragmatic_tone,-0.47207769842214353,tags,FALSE,not_significant
performance,pragmatic_tone,6.924741649595422,tags,TRUE,over_represented
winforms,pragmatic_tone,-0.35336998418441795,tags,FALSE,not_significant
selenium,pragmatic_tone,-2.8397994369115995,tags,TRUE,under_represented
loops,pragmatic_tone,0.13905963741765548,tags,FALSE,not_significant
kotlin,pragmatic_tone,-2.1515810316886985,tags,TRUE,under_represented
sqlite,pragmatic_tone,-0.7059676217179338,tags,FALSE,not_significant
matlab,pragmatic_tone,-0.21158126649832282,tags,FALSE,not_significant
