topic,category,n_miscomm,n_no_miscomm,n_total,p_value,estimate,ci_lower,ci_upper,p_adj,significant,direction
ajax,missing_info,5690,211964,217654,1.2101950890406452e-219,0.026142409512345283,0.00821787748561151,0.009562620724350502,2.6893224200903224e-218,TRUE,above_baseline
iphone,missing_info,2829,214019,216848,8.478352456980234e-51,0.013046004574632923,-0.00468661700307771,-0.0037256946623849983,3.8537965713546523e-50,TRUE,below_baseline
vba,missing_info,3915,211361,215276,9.275973985965383e-4,0.01818595663241606,3.669073085580914e-4,0.0015006851415454753,0.001306475209290899,TRUE,above_baseline
xml,missing_info,4348,207386,211734,8.210553512653073e-31,0.02053519982619702,0.0026766858876203043,0.003889392950045184,2.6485656492429265e-30,TRUE,above_baseline
laravel,missing_info,5830,203447,209277,1.1460371057462341e-299,0.027857815240088495,0.009898649091733866,0.011312660573714571,5.73018552873117e-298,TRUE,above_baseline
spring,missing_info,5277,201363,206640,1.2042547246742772e-181,0.025537166085946573,0.007602830262874174,0.008967181094290417,1.852699576421965e-180,TRUE,above_baseline
asp.net-mvc,missing_info,5302,192818,198120,7.139810867254154e-229,0.02676155865132243,0.008796827867826254,0.010221968620090055,1.7849527168135384e-227,TRUE,above_baseline
database,missing_info,3549,188106,191655,2.2709255959959295e-5,0.018517648900367847,6.596536824384924e-4,0.0018713233035686488,3.520814877513069e-5,TRUE,above_baseline
wordpress,missing_info,2684,182352,185036,1.4994779349214913e-19,0.014505285457964937,-0.003294157873498624,-0.0021995920253000565,3.613199843184317e-19,TRUE,below_baseline
string,missing_info,2998,181556,184554,9.256760288187384e-4,0.016244567985521853,-0.001586715292960571,-4.284695507242765e-4,0.001306475209290899,TRUE,below_baseline
postgresql,missing_info,3090,173296,176386,0.3922714346548342,0.017518397151701382,-3.4824880871044833e-4,8.807222973846591e-4,0.4240772266538749,FALSE,not_significant
flutter,missing_info,3704,167641,171345,2.0885678169321536e-43,0.021617205054130555,0.0036744527507789272,0.005055636542753628,8.354271267728614e-43,TRUE,above_baseline
mongodb,missing_info,3172,167938,171110,4.732086096702163e-5,0.01853778271287476,6.443651739278934e-4,0.00192687943709307,7.169827419245702e-5,TRUE,above_baseline
wpf,missing_info,2803,164864,167667,0.09391206155441097,0.016717660601072364,-0.0011504278264725973,8.14282138887724e-5,0.11180007327906068,FALSE,not_significant
windows,missing_info,1994,162416,164410,4.8291389590064015e-57,0.012128216045252722,-0.00565562900274524,-0.004592259721477868,2.414569479503201e-56,TRUE,below_baseline
bash,missing_info,1962,154259,156221,7.796272268873355e-46,0.012559130974708906,-0.005247734223659789,-0.004138324641650953,3.182151946478921e-45,TRUE,below_baseline
xcode,missing_info,2292,152692,154984,1.1067448204656614e-13,0.01478862334176431,-0.003066762279243578,-0.0018603118519563548,2.2134896409313228e-13,TRUE,below_baseline
amazon-web-services,missing_info,2749,151121,153870,0.0654412149693145,0.017865730811724184,-5.036371704567478e-5,0.0012775045257654898,0.07884483731242711,FALSE,not_significant
oracle-database,missing_info,3194,148334,151528,4.426683779455059e-30,0.021078612533657146,0.0031012912041667924,0.004551613048418947,1.383338681079706e-29,TRUE,above_baseline
git,missing_info,1556,149942,151498,2.3634766700647806e-96,0.010270762650332018,-0.007491793674442802,-0.006471001839621715,1.6881976214748432e-95,TRUE,below_baseline
dataframe,missing_info,2254,145489,147743,4.210040744456923e-9,0.015256221952985928,-0.0026231328142190345,-0.0013687440945376623,7.321809990359866e-9,TRUE,below_baseline
spring-boot,missing_info,3829,141723,145552,1.1312797901416882e-153,0.02630674947784984,0.008230707774738753,0.009878470366232375,1.3309174001666922e-152,TRUE,above_baseline
azure,missing_info,2795,139714,142509,9.057667458915125e-12,0.019612796384789733,0.001638791138614488,0.0030824808162364247,1.661957331911032e-11,TRUE,above_baseline
list,missing_info,2560,138877,141437,0.014647744075617294,0.01809993141822861,1.51029804230935e-4,0.0015445122174977339,0.018541448196983917,TRUE,above_baseline
multithreading,missing_info,2240,137096,139336,7.742693078351611e-4,0.01607624734454843,-0.0018383638806724562,-5.134622449592377e-4,0.001114056558036203,TRUE,below_baseline
firebase,missing_info,3104,135835,138939,1.0157406453180913e-47,0.022340739461202398,0.0043097098900634,0.005867448217612842,4.514402868080406e-47,TRUE,above_baseline
vb.net,missing_info,2495,136349,138844,0.04061464582253389,0.0179698078418945,1.693871421766242e-5,0.0014183561548427829,0.049530055881138894,TRUE,above_baseline
docker,missing_info,2957,131351,134308,1.0140934283946446e-40,0.022016558954045924,0.003977888115940292,0.005550908977423003,3.900359339979402e-40,TRUE,above_baseline
react-native,missing_info,2472,125881,128353,3.667170040368164e-8,0.01925938622392932,0.0012535293552134812,0.002760922277916604,6.268666735672075e-8,TRUE,above_baseline
eclipse,missing_info,1928,120176,122104,9.034990095636131e-5,0.015789818515363954,-0.0021635272413283646,-7.611565426722821e-4,1.3485059844233033e-4,TRUE,below_baseline
algorithm,missing_info,1737,118915,120652,2.940771403965303e-14,0.014396777508868482,-0.003529571582090294,-0.0021811942149012964,6.001574293806741e-14,TRUE,below_baseline
powershell,missing_info,1543,116636,118179,2.04416992408395e-28,0.013056465192631516,-0.004845012521620906,-0.003546377907844614,6.19445431540591e-28,TRUE,below_baseline
macos,missing_info,1243,113546,114789,1.5867848593758834e-62,0.010828563712550855,-0.007024601087810779,-0.005822592301816066,9.33402858456402e-62,TRUE,below_baseline
numpy,missing_info,1609,112481,114090,3.5413830174496154e-16,0.0141029012183364,-0.003835482289918209,-0.0024630360881375437,7.455543194630769e-16,TRUE,below_baseline
visual-studio,missing_info,1556,111924,113480,6.117847457563072e-20,0.0137116672541417,-0.004219126488848585,-0.00286185981759657,1.529461864390768e-19,TRUE,below_baseline
forms,missing_info,2596,109174,111770,8.832489452853203e-53,0.02322626822939966,0.005089529726506586,0.006858685917564181,4.108134629234049e-52,TRUE,above_baseline
image,missing_info,1945,109436,111381,0.5905400056671288,0.017462583384957937,-5.606180208224586e-4,9.814639760097796e-4,0.6249100589070146,FALSE,not_significant
function,missing_info,1749,109118,110867,1.648305344272183e-4,0.015775659123093436,-0.0022118514338163157,-7.411511347253666e-4,2.4239784474590928e-4,TRUE,below_baseline
scala,missing_info,1467,109279,110746,1.6293244491398755e-24,0.013246528091308038,-0.004681017734226551,-0.0033302468978859264,4.46390260038322e-24,TRUE,below_baseline
vue.js,missing_info,1829,103250,105079,0.7024518962723385,0.017405951712521055,-6.386706870625468e-4,9.462532973761041e-4,0.7279294261889517,FALSE,not_significant
twitter-bootstrap,missing_info,2150,99266,101416,5.988878307014982e-22,0.021199810680760434,0.003059542226752512,0.004835758320039802,1.5555528070168786e-21,TRUE,above_baseline
performance,missing_info,1790,99368,101158,0.28034051417450556,0.017695090847980387,-3.7121078284681284e-4,0.0012570716640790342,0.30806649909286327,FALSE,not_significant
winforms,missing_info,1718,96788,98506,0.6504251315079627,0.01744056199622358,-6.307562266112227e-4,0.0010075594043298284,0.6846580331662765,FALSE,not_significant
selenium,missing_info,3346,94748,98094,0,0.03411013925418476,0.015720889841228793,0.017995067852412176,0,TRUE,above_baseline
loops,missing_info,1706,94484,96190,0.250382971303381,0.01773573136500676,-3.5218199663282794e-4,0.0013193239119177916,0.2782033014482011,FALSE,not_significant
kotlin,missing_info,1749,92667,94416,0.0027365663653308218,0.018524402643619726,4.1056941032139866e-4,0.0021339150621894993,0.0037232195446677847,TRUE,above_baseline
sqlite,missing_info,1722,92063,93785,0.009247072765855522,0.018361145172468944,2.48161510592174e-4,0.001969808019617161,0.01209436707001543,TRUE,above_baseline
matlab,missing_info,1201,92188,93389,7.6113190198648275e-25,0.012860186959920333,-0.005116497882913806,-0.003667449011974081,2.1142552832957853e-24,TRUE,below_baseline
python-2.7,missing_info,1600,91482,93082,0.8828455600462617,0.017189145054897832,-8.996418700299876e-4,7.736111650970985e-4,0.8917631919659209,FALSE,not_significant
hibernate,missing_info,2618,90222,92840,8.020601562985836e-144,0.02819905213270142,0.009880756960913223,0.012013026489761066,8.020601562985836e-143,TRUE,above_baseline
shell,missing_info,1184,91260,92444,3.6594923747719294e-25,0.012807753883432131,-0.005171146345087531,-0.0037176667027767605,1.030842922470966e-24,TRUE,below_baseline
express,missing_info,2114,90136,92250,1.1812736915330915e-39,0.022915989159891598,0.004696800281815427,0.006630857223239215,4.3750877464188576e-39,TRUE,above_baseline
dart,missing_info,1878,90005,91883,1.3417460771667474e-13,0.020439036600894616,0.0022704695496720047,0.004103282837388674,2.656922925082668e-13,TRUE,above_baseline
entity-framework,missing_info,2358,88133,90491,1.7340331929232926e-91,0.02605784000618846,0.0077663952192401475,0.009844963978408222,1.1560221286155285e-90,TRUE,above_baseline
csv,missing_info,1889,87710,89599,1.5514969486421084e-18,0.021082824585095816,0.002888541903419334,0.004772786452043744,3.65058105562849e-18,TRUE,above_baseline
rest,missing_info,1718,87661,89379,6.4151870948645445e-6,0.01922151735866367,0.0010676925468835314,0.0028710213557152525,1.0264299351783273e-5,TRUE,above_baseline
apache,missing_info,1375,87908,89283,2.2144845144252792e-5,0.015400468174232497,-0.002661111009570031,-0.0010422734566935287,3.460132053789499e-5,TRUE,below_baseline
maven,missing_info,2198,84887,87085,7.276616301953416e-73,0.025239708330941035,0.006944470165115645,0.009030625682037871,4.4100704860323735e-72,TRUE,above_baseline
android-studio,missing_info,1898,84864,86762,1.705601994500211e-25,0.021875936469883128,0.003649027476741049,0.005598524648296653,5.016476454412385e-25,TRUE,above_baseline
linq,missing_info,2039,84418,86457,3.721672157797013e-46,0.023583978162554795,0.005318941322877867,0.007344694187503169,1.5506967324154223e-45,TRUE,above_baseline
dictionary,missing_info,1511,84245,85756,0.4092552208291364,0.017619758384252997,-5.14514394025665e-4,0.001249710347803105,0.4400593772356305,FALSE,not_significant
qt,missing_info,950,83812,84762,1.5891109593951725e-41,0.011207852575446544,-0.006754942111379827,-0.005333673552455639,6.231807683902637e-41,TRUE,below_baseline
asp.net-core,missing_info,2051,81919,83970,4.316441600125232e-57,0.024425390020245324,0.006127826568364635,0.00821863265739746,2.2135597949360166e-56,TRUE,above_baseline
unit-testing,missing_info,1358,82020,83378,0.032663830950409936,0.01628727002326753,-0.0018256613018149486,-1.0411946637854544e-4,0.04007832018455207,TRUE,below_baseline
facebook,missing_info,950,80894,81844,3.0536255197824834e-35,0.011607448316309076,-0.006380399286662277,-0.004909024895448125,1.0529743171663735e-34,TRUE,below_baseline
swing,missing_info,979,80121,81100,1.0821094565997557e-29,0.012071516646115906,-0.00593406041569737,-0.00442722710679937,3.3295675587684796e-29,TRUE,below_baseline
file,missing_info,1375,79191,80566,0.6865885606801109,0.017066752724474343,-0.0010812972059179716,7.104818401381033e-4,0.7151964173751155,FALSE,not_significant
class,missing_info,1457,78015,79472,0.019440173076220296,0.018333501107308234,1.4716058980464178e-4,0.0020155208100832724,0.024000213674346044,TRUE,above_baseline
apache-spark,missing_info,1425,77789,79214,0.11173330513167451,0.01798924432549802,-1.8997468490255533e-4,0.0016641425211700396,0.1306822282241807,FALSE,not_significant
tensorflow,missing_info,1252,76589,77841,0.012452959103785993,0.016084068806926942,-0.0020533776741330787,-2.828055267415908e-4,0.015965332184341017,TRUE,below_baseline
sorting,missing_info,1378,75471,76849,0.14890976052588276,0.0179312678109019,-2.605776399482665e-4,0.0016187924470235098,0.1701825834581517,FALSE,not_significant
date,missing_info,1218,75496,76714,0.003495072196490116,0.015877154104857003,-0.0022611071390924854,-4.88905465922063e-4,0.004691372075825659,TRUE,below_baseline
unity-game-engine,missing_info,1048,73839,74887,8.03957616103165e-12,0.013994418256840306,-0.0041006953501247665,-0.002414788950923175,1.4888104001910465e-11,TRUE,below_baseline
t-sql,missing_info,1480,72068,73548,2.396354845182669e-9,0.0201229129276119,0.001854568019335722,0.0038869370211595247,4.204131307338016e-9,TRUE,above_baseline
go,missing_info,939,71829,72768,2.3058161720151827e-19,0.012904023746701847,-0.005169822551022291,-0.0035264507703025687,5.490038504798054e-19,TRUE,below_baseline
authentication,missing_info,1167,71495,72662,0.013773781828872648,0.016060664446340592,-0.0021070278417163794,-2.7596408033099074e-4,0.017546218890283627,TRUE,below_baseline
symfony,missing_info,1506,71140,72646,6.613293541799924e-13,0.020730666519835916,0.002441084832313937,0.004515927392629341,1.2717872195769086e-12,TRUE,above_baseline
for-loop,missing_info,1241,70531,71772,0.9366235971336726,0.017290865518586634,-9.163900037361572e-4,9.938002261808726e-4,0.9366235971336726,FALSE,not_significant
.htaccess,missing_info,1152,70544,71696,0.015016214761130856,0.016067841999553672,-0.0021061792040484254,-2.624576115727845e-4,0.01888832045425265,TRUE,below_baseline
matplotlib,missing_info,936,70538,71474,1.5373989877534463e-17,0.0130956711531466,-0.004991578490913789,-0.0033214000175215658,3.49408860853056e-17,TRUE,below_baseline
datetime,missing_info,1169,69951,71120,0.0954870477863887,0.01643700787401575,-0.0017510904056567797,1.2078533895972345e-4,0.11300242341584461,FALSE,not_significant
opencv,missing_info,1380,69526,70906,6.410558142649636e-6,0.019462386821989676,0.0011920730004165965,0.0032283798288342018,1.0264299351783273e-5,TRUE,above_baseline
google-chrome,missing_info,1028,68188,69216,1.2768489908409706e-6,0.014852057327785483,-0.0033027596355441257,-0.001497446523613462,2.1280816514016177e-6,TRUE,below_baseline
codeigniter,missing_info,1623,66983,68606,7.741222612434981e-38,0.023656823018394894,0.005266229679692098,0.007543095542369136,2.764722361583922e-37,TRUE,above_baseline
perl,missing_info,1154,66879,68033,0.562111783813491,0.016962356503461555,-0.0012615422880315375,6.819344802260942e-4,0.5979912593760542,FALSE,not_significant
validation,missing_info,1262,65213,66475,6.146048573883751e-4,0.018984580669424597,6.936700578675202e-4,0.0027711704662531193,8.907316773744566e-4,TRUE,above_baseline
http,missing_info,1119,65290,66409,0.42685486441925935,0.016850125735969522,-0.0013823547993563228,5.782854565668132e-4,0.4565292667585662,FALSE,not_significant
sockets,missing_info,1039,63824,64863,0.015946292432812,0.01601837719501102,-0.002201371685538687,-2.661947391678235e-4,0.019932865541014998,TRUE,below_baseline
object,missing_info,1213,63487,64700,0.0035238723294585455,0.01874806800618238,4.494776820148957e-4,0.002542337515621312,0.00469849643927806,TRUE,above_baseline
google-maps,missing_info,1028,63496,64524,0.010109735273651452,0.015932056289132725,-0.0022876561190945687,-3.5255211736853547e-4,0.013044819707937357,TRUE,below_baseline
uitableview,missing_info,1621,61902,63523,2.1084342672748442e-57,0.02551831620043134,0.0070387394039944035,0.009493572182139724,1.1097022459341287e-56,TRUE,above_baseline
xaml,missing_info,1030,61188,62218,0.18206751815792646,0.016554694782860264,-0.001701430775537648,3.064995265296235e-4,0.205726009217996,FALSE,not_significant
if-statement,missing_info,1013,61003,62016,0.0796200424292224,0.016334494324045407,-0.001916680047346398,8.134788070865775e-5,0.09535334422661364,FALSE,not_significant
